0	-1.6577567E-7
0.04	-1.3082334E-7
0.08	-1.9868839E-7
0.12	-2.3715594E-7
0.16	-1.2459051E-7
0.2	-1.5572489E-7
0.24	-1.108446E-7
0.29	-1.090665E-7
0.33	-9.3005233E-8
0.37	-1.1446258E-7
0.41	6.0945048E-8
0.45	5.839417E-8
0.49	1.6331563E-7
0.53	2.4310311E-7
0.57	4.4751878E-7
0.61	5.9308415E-7
0.65	9.086216E-7
0.69	1.2726793E-6
0.73	1.7411214E-6
0.78	2.5240646E-6
0.82	3.4180151E-6
0.86	4.5510404E-6
0.9	6.0650143E-6
0.94	7.529351E-6
0.98	9.4539601E-6
1.02	1.1858612E-5
1.06	1.4466462E-5
1.1	1.7374427E-5
1.14	2.0965096E-5
1.18	2.5035249E-5
1.22	2.9647262E-5
1.27	3.6806894E-5
1.31	4.3064874E-5
1.35	4.756754E-5
1.39	5.3742331E-5
1.43	6.1117275E-5
1.47	6.7639972E-5
1.51	7.5441878E-5
1.55	8.470651E-5
1.59	9.1746779E-5
1.63	1.0362779E-4
1.67	1.1572649E-4
1.71	1.2693851E-4
1.76	1.4038829E-4
1.8	1.5369293E-4
1.84	1.6476811E-4
1.88	1.8325793E-4
1.92	1.9123633E-4
1.96	2.1102337E-4
2	2.2555103E-4
0	-1.491059E-7
-0.04	-2.0245593E-7
-0.08	-1.7411646E-7
-0.12	-2.5205033E-7
-0.16	-2.1364808E-7
-0.2	-1.9513806E-7
-0.24	-1.4879156E-7
-0.29	-1.2486565E-7
-0.33	-2.3126157E-7
-0.37	-1.9696077E-7
-0.41	-2.4353488E-7
-0.45	-2.193982E-7
-0.49	-2.4760804E-7
-0.53	-2.2235639E-7
-0.57	-1.9327531E-7
-0.61	-2.3656185E-7
-0.65	-2.5751878E-7
-0.69	-2.1690294E-7
-0.73	-3.0014057E-7
-0.78	-2.2380849E-7
-0.82	-2.5996015E-7
-0.86	-2.5820154E-7
-0.9	-2.4877113E-7
-0.94	-2.692048E-7
-0.98	-2.4638273E-7
-1.02	-3.1673669E-7
-1.06	-2.3185904E-7
-1.1	-2.8536666E-7
-1.14	-2.9049614E-7
-1.18	-2.8428768E-7
-1.22	-3.0211515E-7
-1.27	-3.1071984E-7
-1.31	-2.7168297E-7
-1.35	-3.6597169E-7
-1.39	-3.1136914E-7
-1.43	-2.6144342E-7
-1.47	-3.0047756E-7
-1.51	-3.3561612E-7
-1.55	-2.6905052E-7
-1.59	-3.375848E-7
-1.63	-3.1191425E-7
-1.67	-2.933932E-7
-1.71	-3.40313E-7
-1.76	-3.0872315E-7
-1.8	-3.4154365E-7
-1.84	-3.4037556E-7
-1.88	-3.1276357E-7
-1.92	-3.0065055E-7
-1.96	-2.5684074E-7
-2	-3.2798661E-7
