  -7.7500000e-01  -8.6961150e-06  -1.0361949e-05
  -7.6800000e-01  -8.5238470e-06  -1.0334617e-05
  -7.6100000e-01  -8.6758060e-06  -1.0307274e-05
  -7.5400000e-01  -8.5339890e-06  -1.0279920e-05
  -7.4700000e-01  -8.5136810e-06  -1.0252555e-05
  -7.4000000e-01  -8.4427070e-06  -1.0225178e-05
  -7.3300000e-01  -8.4427190e-06  -1.0197787e-05
  -7.2600000e-01  -8.5137110e-06  -1.0170382e-05
  -7.1900000e-01  -8.4832800e-06  -1.0142961e-05
  -7.1200000e-01  -8.4934220e-06  -1.0115523e-05
  -7.0500000e-01  -8.4528790e-06  -1.0088067e-05
  -6.9800000e-01  -8.3717700e-06  -1.0060591e-05
  -6.9100000e-01  -8.4427310e-06  -1.0033094e-05
  -6.8400000e-01  -8.2906970e-06  -1.0005575e-05
  -6.7700000e-01  -8.2400490e-06  -9.9780301e-06
  -6.7000000e-01  -8.2805440e-06  -9.9504590e-06
  -6.6300000e-01  -8.2299380e-06  -9.9228591e-06
  -6.5600000e-01  -8.3109330e-06  -9.8952282e-06
  -6.4900000e-01  -8.1994950e-06  -9.8675637e-06
  -6.4200000e-01  -8.2704380e-06  -9.8398631e-06
  -6.3500000e-01  -8.1994890e-06  -9.8121235e-06
  -6.2800000e-01  -8.2501130e-06  -9.7843417e-06
  -6.2100000e-01  -8.1285460e-06  -9.7565145e-06
  -6.1400000e-01  -8.0778800e-06  -9.7286383e-06
  -6.0700000e-01  -8.1488000e-06  -9.7007091e-06
  -6.0000000e-01  -8.1082330e-06  -9.6727228e-06
  -5.9300000e-01  -8.0778740e-06  -9.6446749e-06
  -5.8600000e-01  -8.0474370e-06  -9.6165604e-06
  -5.7900000e-01  -8.0474670e-06  -9.5883741e-06
  -5.7200000e-01  -7.9866290e-06  -9.5601103e-06
  -5.6500000e-01  -7.9967940e-06  -9.5317628e-06
  -5.5800000e-01  -7.9663650e-06  -9.5033251e-06
  -5.5100000e-01  -7.9157150e-06  -9.4747899e-06
  -5.4400000e-01  -7.9866470e-06  -9.4461496e-06
  -5.3700000e-01  -7.8751610e-06  -9.4173958e-06
  -5.3000000e-01  -7.9460640e-06  -9.3885195e-06
  -5.2300000e-01  -7.8953700e-06  -9.3595111e-06
  -5.1600000e-01  -7.7940770e-06  -9.3303599e-06
  -5.0900000e-01  -7.8953810e-06  -9.3010548e-06
  -5.0200000e-01  -7.7940420e-06  -9.2715834e-06
  -4.9500000e-01  -7.7940700e-06  -9.2419327e-06
  -4.8800000e-01  -7.7839180e-06  -9.2120885e-06
  -4.8100000e-01  -7.8041950e-06  -9.1820352e-06
  -4.7400000e-01  -7.7231330e-06  -9.1517565e-06
  -4.6700000e-01  -7.7028110e-06  -9.1212344e-06
  -4.6000000e-01  -7.6825850e-06  -9.0904495e-06
  -4.5300000e-01  -7.6521660e-06  -9.0593812e-06
  -4.4600000e-01  -7.6014990e-06  -9.0280068e-06
  -4.3900000e-01  -7.5913310e-06  -8.9963021e-06
  -4.3200000e-01  -7.5406860e-06  -8.9642409e-06
  -4.2500000e-01  -7.6116240e-06  -8.9317949e-06
  -4.1800000e-01  -7.5508210e-06  -8.8989337e-06
  -4.1100000e-01  -7.4697420e-06  -8.8656241e-06
  -4.0400000e-01  -7.4900290e-06  -8.8318308e-06
  -3.9700000e-01  -7.5203930e-06  -8.7975152e-06
  -3.9000000e-01  -7.4899970e-06  -8.7626359e-06
  -3.8300000e-01  -7.4393130e-06  -8.7271483e-06
  -3.7600000e-01  -7.3987600e-06  -8.6910040e-06
  -3.6900000e-01  -7.3582660e-06  -8.6541509e-06
  -3.6200000e-01  -7.3988090e-06  -8.6165327e-06
  -3.5500000e-01  -7.4291670e-06  -8.5780888e-06
  -3.4800000e-01  -7.2974100e-06  -8.5387536e-06
  -3.4100000e-01  -7.3176430e-06  -8.4984562e-06
  -3.3400000e-01  -7.3075510e-06  -8.4571204e-06
  -3.2700000e-01  -7.2264760e-06  -8.4146637e-06
  -3.2000000e-01  -7.2467530e-06  -8.3709971e-06
  -3.1300000e-01  -7.2061780e-06  -8.3260244e-06
  -3.0600000e-01  -7.1554700e-06  -8.2796422e-06
  -2.9900000e-01  -7.0440100e-06  -8.2317382e-06
  -2.9200000e-01  -6.9629450e-06  -8.1821918e-06
  -2.8500000e-01  -6.9731160e-06  -8.1308726e-06
  -2.7800000e-01  -6.9223730e-06  -8.0776396e-06
  -2.7100000e-01  -6.8514780e-06  -8.0223409e-06
  -2.6400000e-01  -6.7399860e-06  -7.9648125e-06
  -2.5700000e-01  -6.6791390e-06  -7.9048772e-06
  -2.5000000e-01  -6.7095500e-06  -7.8423438e-06
  -2.4300000e-01  -6.5878800e-06  -7.7770061e-06
  -2.3600000e-01  -6.4257440e-06  -7.7086412e-06
  -2.2900000e-01  -6.3040940e-06  -7.6370087e-06
  -2.2200000e-01  -6.2230730e-06  -7.5618489e-06
  -2.1500000e-01  -6.0608990e-06  -7.4828819e-06
  -2.0800000e-01  -5.9291010e-06  -7.3998050e-06
  -2.0100000e-01  -5.8378810e-06  -7.3122918e-06
  -1.9400000e-01  -5.7365290e-06  -7.2199900e-06
  -1.8700000e-01  -5.5439730e-06  -7.1225193e-06
  -1.8000000e-01  -5.3615150e-06  -7.0194690e-06
  -1.7300000e-01  -5.2196130e-06  -6.9103960e-06
  -1.6600000e-01  -5.0574700e-06  -6.7948221e-06
  -1.5900000e-01  -4.9054170e-06  -6.6722310e-06
  -1.5200000e-01  -4.7837760e-06  -6.5420654e-06
  -1.4500000e-01  -4.5608170e-06  -6.4037241e-06
  -1.3800000e-01  -4.4087630e-06  -6.2565579e-06
  -1.3100000e-01  -4.2060790e-06  -6.0998665e-06
  -1.2400000e-01  -4.0033360e-06  -5.9328938e-06
  -1.1700000e-01  -3.8513000e-06  -5.7548241e-06
  -1.1000000e-01  -3.6587350e-06  -5.5647771e-06
  -1.0300000e-01  -3.4864220e-06  -5.3618026e-06
  -9.6000000e-02  -3.2533230e-06  -5.1448757e-06
  -8.9000000e-02  -3.0911550e-06  -4.9128903e-06
  -8.2000000e-02  -2.9593770e-06  -4.6646531e-06
  -7.5000000e-02  -2.7667860e-06  -4.3988766e-06
  -6.8000000e-02  -2.4931320e-06  -4.1141718e-06
  -6.1000000e-02  -2.3715070e-06  -3.8090404e-06
  -5.4000000e-02  -2.0370530e-06  -3.4818664e-06
  -4.7000000e-02  -1.8343230e-06  -3.1309064e-06
  -4.0000000e-02  -1.5910760e-06  -2.7542807e-06
  -3.3000000e-02  -1.3376780e-06  -2.3499619e-06
  -2.6000000e-02  -1.0944270e-06  -1.9157642e-06
  -1.9000000e-02  -8.1063000e-07  -1.4493308e-06
  -1.2000000e-02  -5.9778430e-07  -9.4812122e-07
  -5.0000000e-03  -2.2276600e-07  -4.0939700e-07
   2.0000000e-03   1.5224160e-07   1.6979297e-07
   9.0000000e-03   3.9547960e-07   7.9262868e-07
   1.6000000e-02   8.2114370e-07   1.4625361e-06
   2.3000000e-02   1.2164010e-06   2.1832055e-06
   3.0000000e-02   1.6623350e-06   2.9586112e-06
   3.7000000e-02   2.2298950e-06   3.7930322e-06
   4.4000000e-02   2.7771740e-06   4.6910747e-06
   5.1000000e-02   3.3954280e-06   5.6576960e-06
   5.8000000e-02   4.0643150e-06   6.6982294e-06
   6.5000000e-02   4.7940560e-06   7.8184113e-06
   7.2000000e-02   5.6048170e-06   9.0244096e-06
   7.9000000e-02   6.4358790e-06   1.0322854e-05
   8.6000000e-02   7.4493740e-06   1.1720867e-05
   9.3000000e-02   8.6351890e-06   1.3226100e-05
   1.0000000e-01   9.9527460e-06   1.4846766e-05
   1.0700000e-01   1.1361470e-05   1.6591678e-05
   1.1400000e-01   1.2972970e-05   1.8470287e-05
   1.2100000e-01   1.4574250e-05   2.0492726e-05
   1.2800000e-01   1.6489660e-05   2.2669849e-05
   1.3500000e-01   1.8536990e-05   2.5013275e-05
   1.4200000e-01   2.0786930e-05   2.7535439e-05
   1.4900000e-01   2.3320700e-05   3.0249630e-05
   1.5600000e-01   2.6036790e-05   3.3170048e-05
   1.6300000e-01   2.8975900e-05   3.6311847e-05
   1.7000000e-01   3.2300050e-05   3.9691188e-05
   1.7700000e-01   3.5938730e-05   4.3325286e-05
   1.8400000e-01   3.9881310e-05   4.7232463e-05
   1.9100000e-01   4.4086870e-05   5.1432194e-05
   1.9800000e-01   4.8759430e-05   5.5945156e-05
   2.0500000e-01   5.3806360e-05   6.0793273e-05
   2.1200000e-01   5.9330010e-05   6.5999758e-05
   2.1900000e-01   6.5309650e-05   7.1589157e-05
   2.2600000e-01   7.1816490e-05   7.7587376e-05
   2.3300000e-01   7.8667540e-05   8.4021715e-05
   2.4000000e-01   8.6187470e-05   9.0920891e-05
   2.4700000e-01   9.4133160e-05   9.8315050e-05
   2.5400000e-01   1.0291010e-04   1.0623577e-04
   2.6100000e-01   1.1207190e-04   1.1471607e-04
   2.6800000e-01   1.2182200e-04   1.2379036e-04
   2.7500000e-01   1.3252420e-04   1.3349446e-04
   2.8200000e-01   1.4386550e-04   1.4386550e-04
   2.8900000e-01   1.5616970e-04   1.5494191e-04
   2.9600000e-01   1.6883740e-04   1.6676332e-04
   3.0300000e-01   1.8268300e-04   1.7937045e-04
   3.1000000e-01   1.9725610e-04   1.9280502e-04
   3.1700000e-01   2.1260120e-04   2.0710961e-04
   3.2400000e-01   2.2902970e-04   2.2232751e-04
   3.3100000e-01   2.4664510e-04   2.3850256e-04
   3.3800000e-01   2.6500720e-04   2.5567894e-04
   3.4500000e-01   2.8460950e-04   2.7390097e-04
   3.5200000e-01   3.0513250e-04   2.9321290e-04
   3.5900000e-01   3.2691340e-04   3.1365868e-04
   3.6600000e-01   3.4977590e-04   3.3528169e-04
   3.7300000e-01   3.7371720e-04   3.5812450e-04
   3.8000000e-01   3.9874830e-04   3.8222862e-04
   3.8700000e-01   4.2634780e-04   4.0763424e-04
   3.9400000e-01   4.5488490e-04   4.3437993e-04
   4.0100000e-01   4.8456790e-04   4.6250245e-04
   4.0800000e-01   5.1488350e-04   4.9203648e-04
   4.1500000e-01   5.4631500e-04   5.2301439e-04
   4.2200000e-01   5.7859570e-04   5.5546604e-04
   4.2900000e-01   6.1363840e-04   5.8941860e-04
   4.3600000e-01   6.4958790e-04   6.2489639e-04
   4.4300000e-01   6.8665990e-04   6.6192073e-04
   4.5000000e-01   7.2505150e-04   7.0050988e-04
   4.5700000e-01   7.6519860e-04   7.4067893e-04
   4.6400000e-01   8.0593210e-04   7.8243975e-04
   4.7100000e-01   8.4885300e-04   8.2580107e-04
   4.7800000e-01   8.9321670e-04   8.7076838e-04
   4.8500000e-01   9.3891690e-04   9.1734411e-04
   4.9200000e-01   9.8581460e-04   9.6552760e-04
   4.9900000e-01   1.0338140e-03   1.0153153e-03
   5.0600000e-01   1.0841530e-03   1.0667009e-03
   5.1300000e-01   1.1357260e-03   1.1196754e-03
   5.2000000e-01   1.1888130e-03   1.1742273e-03
   5.2700000e-01   1.2426130e-03   1.2303429e-03
   5.3400000e-01   1.2982140e-03   1.2880066e-03
   5.4100000e-01   1.3559980e-03   1.3472005e-03
   5.4800000e-01   1.4146230e-03   1.4079055e-03
   5.5500000e-01   1.4741910e-03   1.4701009e-03
   5.6200000e-01   1.5356970e-03   1.5337647e-03
   5.6900000e-01   1.5988740e-03   1.5988740e-03
   5.7600000e-01   1.6635760e-03   1.6654052e-03
   5.8300000e-01   1.7293980e-03   1.7333342e-03
   5.9000000e-01   1.7970550e-03   1.8026362e-03
   5.9700000e-01   1.8672010e-03   1.8732866e-03
   6.0400000e-01   1.9366130e-03   1.9452607e-03
   6.1100000e-01   2.0078090e-03   2.0185341e-03
   6.1800000e-01   2.0806150e-03   2.0930824e-03
   6.2500000e-01   2.1553130e-03   2.1688823e-03
   6.3200000e-01   2.2318080e-03   2.2459107e-03
   6.3900000e-01   2.3075850e-03   2.3241456e-03
   6.4600000e-01   2.3862270e-03   2.4035657e-03
   6.5300000e-01   2.4652840e-03   2.4841509e-03
   6.6000000e-01   2.5461900e-03   2.5658821e-03
   6.6700000e-01   2.6287010e-03   2.6487415e-03
   6.7400000e-01   2.7122610e-03   2.7327125e-03
   6.8100000e-01   2.7965880e-03   2.8177799e-03
   6.8800000e-01   2.8827410e-03   2.9039298e-03
   6.9500000e-01   2.9698520e-03   2.9911498e-03
   7.0200000e-01   3.0580490e-03   3.0794289e-03
   7.0900000e-01   3.1474980e-03   3.1687576e-03
   7.1600000e-01   3.2363180e-03   3.2591275e-03
   7.2300000e-01   3.3286070e-03   3.3505321e-03
   7.3000000e-01   3.4226570e-03   3.4429659e-03
   7.3700000e-01   3.5176290e-03   3.5364249e-03
   7.4400000e-01   3.6135100e-03   3.6309063e-03
   7.5100000e-01   3.7105810e-03   3.7264087e-03
   7.5800000e-01   3.8071510e-03   3.8229316e-03
   7.6500000e-01   3.9073890e-03   3.9204758e-03
   7.7200000e-01   4.0075100e-03   4.0190427e-03
   7.7900000e-01   4.1079690e-03   4.1186350e-03
   7.8600000e-01   4.2097840e-03   4.2192558e-03
   7.9300000e-01   4.3135370e-03   4.3209091e-03
   8.0000000e-01   4.4187020e-03   4.4235991e-03
   8.0700000e-01   4.5232940e-03   4.5273307e-03
   8.1400000e-01   4.6293050e-03   4.6321090e-03
   8.2100000e-01   4.7379240e-03   4.7379391e-03
   8.2800000e-01   4.8457500e-03   4.8448263e-03
   8.3500000e-01   4.9564770e-03   4.9527757e-03
   8.4200000e-01   5.0691160e-03   5.0617923e-03
   8.4900000e-01   5.1823070e-03   5.1718808e-03
   8.5600000e-01   5.2935830e-03   5.2830452e-03
   8.6300000e-01   5.4081650e-03   5.3952894e-03
   8.7000000e-01   5.5224790e-03   5.5086165e-03
   8.7700000e-01   5.6376200e-03   5.6230290e-03
   8.8400000e-01   5.7556830e-03   5.7385285e-03
   8.9100000e-01   5.8735220e-03   5.8551159e-03
   8.9800000e-01   5.9923580e-03   5.9727916e-03
   9.0500000e-01   6.1121090e-03   6.0915545e-03
   9.1200000e-01   6.2335320e-03   6.2114032e-03
   9.1900000e-01   6.3554870e-03   6.3323350e-03
   9.2600000e-01   6.4769350e-03   6.4543464e-03
   9.3300000e-01   6.6009960e-03   6.5774332e-03
   9.4000000e-01   6.7248060e-03   6.7015899e-03
   9.4700000e-01   6.8505790e-03   6.8268105e-03
   9.5400000e-01   6.9768900e-03   6.9530879e-03
   9.6100000e-01   7.1030350e-03   7.0804144e-03
   9.6800000e-01   7.2311110e-03   7.2087813e-03
   9.7500000e-01   7.3594220e-03   7.3381793e-03
   9.8200000e-01   7.4900330e-03   7.4685982e-03
   9.8900000e-01   7.6201300e-03   7.6000275e-03
   9.9600000e-01   7.7516410e-03   7.7324558e-03
   1.0030000e+00   7.8834340e-03   7.8658713e-03
   1.0100000e+00   8.0191480e-03   8.0002615e-03
   1.0170000e+00   8.1517480e-03   8.1356138e-03
   1.0240000e+00   8.2857990e-03   8.2719148e-03
   1.0310000e+00   8.4206280e-03   8.4091511e-03
   1.0380000e+00   8.5571080e-03   8.5473086e-03
   1.0450000e+00   8.6954260e-03   8.6863734e-03
   1.0520000e+00   8.8369160e-03   8.8263311e-03
   1.0590000e+00   8.9759890e-03   8.9671671e-03
   1.0660000e+00   9.1156160e-03   9.1088668e-03
   1.0730000e+00   9.2541060e-03   9.2514155e-03
   1.0800000e+00   9.3958770e-03   9.3947983e-03
   1.0870000e+00   9.5389940e-03   9.5390004e-03
   1.0940000e+00   9.6809280e-03   9.6840070e-03
   1.1010000e+00   9.8270080e-03   9.8298034e-03
   1.1080000e+00   9.9696240e-03   9.9763747e-03
   1.1150000e+00   1.0115680e-02   1.0123706e-02
   1.1220000e+00   1.0262050e-02   1.0271784e-02
   1.1290000e+00   1.0405670e-02   1.0420593e-02
   1.1360000e+00   1.0554070e-02   1.0570119e-02
   1.1430000e+00   1.0700430e-02   1.0720348e-02
   1.1500000e+00   1.0846390e-02   1.0871266e-02
   1.1570000e+00   1.1001490e-02   1.1022859e-02
   1.1640000e+00   1.1149140e-02   1.1175114e-02
   1.1710000e+00   1.1301540e-02   1.1328018e-02
   1.1780000e+00   1.1450250e-02   1.1481556e-02
   1.1850000e+00   1.1604080e-02   1.1635718e-02
   1.1920000e+00   1.1756350e-02   1.1790488e-02
   1.1990000e+00   1.1910580e-02   1.1945856e-02
   1.2060000e+00   1.2063510e-02   1.2101809e-02
   1.2130000e+00   1.2217770e-02   1.2258335e-02
   1.2200000e+00   1.2374190e-02   1.2415421e-02
   1.2270000e+00   1.2528920e-02   1.2573058e-02
   1.2340000e+00   1.2688340e-02   1.2731232e-02
   1.2410000e+00   1.2845090e-02   1.2889934e-02
   1.2480000e+00   1.3003900e-02   1.3049153e-02
   1.2550000e+00   1.3164290e-02   1.3208877e-02
   1.2620000e+00   1.3329790e-02   1.3369097e-02
   1.2690000e+00   1.3490500e-02   1.3529802e-02
   1.2760000e+00   1.3654330e-02   1.3690982e-02
   1.2830000e+00   1.3815740e-02   1.3852629e-02
   1.2900000e+00   1.3977300e-02   1.4014731e-02
   1.2970000e+00   1.4141160e-02   1.4177281e-02
   1.3040000e+00   1.4306000e-02   1.4340268e-02
   1.3110000e+00   1.4473810e-02   1.4503685e-02
   1.3180000e+00   1.4641030e-02   1.4667523e-02
   1.3250000e+00   1.4807810e-02   1.4831772e-02
   1.3320000e+00   1.4976800e-02   1.4996426e-02
   1.3390000e+00   1.5145700e-02   1.5161476e-02
   1.3460000e+00   1.5315980e-02   1.5326914e-02
   1.3530000e+00   1.5486940e-02   1.5492732e-02
   1.3600000e+00   1.5658910e-02   1.5658924e-02
   1.3670000e+00   1.5831550e-02   1.5825481e-02
   1.3740000e+00   1.6005850e-02   1.5992397e-02
   1.3810000e+00   1.6178670e-02   1.6159665e-02
   1.3880000e+00   1.6353150e-02   1.6327278e-02
   1.3950000e+00   1.6529270e-02   1.6495229e-02
   1.4020000e+00   1.6706640e-02   1.6663513e-02
   1.4090000e+00   1.6882020e-02   1.6832122e-02
   1.4160000e+00   1.7063200e-02   1.7001050e-02
   1.4230000e+00   1.7243400e-02   1.7170293e-02
   1.4300000e+00   1.7427320e-02   1.7339843e-02
   1.4370000e+00   1.7609500e-02   1.7509695e-02
   1.4440000e+00   1.7790400e-02   1.7679843e-02
   1.4510000e+00   1.7973920e-02   1.7850283e-02
   1.4580000e+00   1.8156920e-02   1.8021008e-02
   1.4650000e+00   1.8350470e-02   1.8192014e-02
   1.4720000e+00   1.8535970e-02   1.8363295e-02
   1.4790000e+00   1.8724410e-02   1.8534847e-02
   1.4860000e+00   1.8913570e-02   1.8706665e-02
   1.4930000e+00   1.9103510e-02   1.8878744e-02
   1.5000000e+00   1.9292330e-02   1.9051079e-02
